Age,WorkClass,Education,Education_Years,MaritalStatus,Occupation,Relationship,Race,Gender,CapGains,CapLoss,HoursWorked,Country,IncomeLabel,Suburban
31.0, Private, Some-college,10.0, Divorced, Craft-repair, Own-child, White, Male,4650.0,0.0,40.0, United-States, <=50K,1
60.0, ?, Masters,14.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,1
22.0, Federal-gov, Bachelors,, Never-married, Tech-support, Own-child, White, Male,0.0,0.0,8.0, United-States, <=50K,0
34.0, Private, 12th,8.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, Guatemala, <=50K,0
40.0, Self-emp-not-inc, Assoc-voc,11.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K,0
42.0, Self-emp-not-inc, Some-college,10.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K,0
61.0, Private, HS-grad,9.0, Widowed, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,0
36.0, Private, 11th,7.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,47.0, United-States, <=50K,1
26.0, Self-emp-inc, HS-grad,9.0, Separated, Sales, Unmarried, White, Female,0.0,0.0,20.0, Honduras, <=50K,0
30.0, Local-gov, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,0
90.0, Private, HS-grad,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,24.0, United-States, <=50K,1
60.0, Private, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,28.0, United-States, <=50K,1
62.0, ?, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,0
33.0, Self-emp-inc, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,1
28.0, Private, HS-grad,9.0, Separated, Exec-managerial, Unmarried, White, Female,0.0,0.0,50.0, United-States, <=50K,0
, Private, HS-grad,9.0, Divorced, Craft-repair, Other-relative, White, Female,0.0,0.0,40.0, Vietnam, <=50K,0
63.0, Private, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,35.0, United-States, <=50K,0
30.0, Local-gov, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, Black, Female,0.0,0.0,40.0, Germany, <=50K,1
24.0, Private, 11th,7.0, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Vietnam, <=50K,0
32.0, State-gov, Some-college,10.0, Never-married, Protective-serv,, Black, Female,3887.0,0.0,40.0, United-States, <=50K,1
18.0, Self-emp-not-inc, Some-college,10.0, Never-married, Craft-repair, Not-in-family, White, Female,0.0,0.0,35.0, United-States, <=50K,0
56.0, Private, 11th,7.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,0
42.0, Local-gov, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1977.0,40.0, United-States, >50K,1
18.0, Private, 10th,6.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,30.0, United-States, <=50K,1
30.0, Self-emp-not-inc, Assoc-acdm,12.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,1
22.0, Private, Some-college,10.0, Never-married, Other-service, Other-relative, White, Male,0.0,0.0,25.0, United-States, <=50K,1
37.0, Private, 9th,5.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K,0
44.0, Private, HS-grad,, Married-spouse-absent, Other-service, Not-in-family, Black, Female,0.0,0.0,40.0, Jamaica, <=50K,1
52.0, Local-gov, Masters,14.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K,1
45.0, Local-gov, Bachelors,, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,7298.0,0.0,40.0, United-States, >50K,0
48.0, Private, HS-grad,9.0, Widowed, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K,1
32.0, Self-emp-not-inc, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K,1
26.0, Private, Assoc-voc,11.0, Separated, Other-service, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K,1
24.0, Private, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,0
24.0, Private, Some-college,10.0, Never-married, Transport-moving, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K,1
25.0, Private, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States, >50K,1
27.0, Private, HS-grad,9.0, Never-married, Machine-op-inspct, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K,0
43.0, Private, 9th,5.0, Divorced, Transport-moving, Not-in-family, Black, Male,0.0,0.0,, United-States, <=50K,1
62.0, ?, Masters,14.0, Married-civ-spouse, ?, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K,1
53.0, Local-gov, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,0
36.0, State-gov, HS-grad,9.0, Married-civ-spouse, Protective-serv,, White, Male,0.0,0.0,40.0, United-States, <=50K,0
20.0, Private, Some-college,10.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,16.0, United-States, <=50K,1
29.0, Private, Some-college,10.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,45.0, United-States, <=50K,0
41.0, Self-emp-not-inc, Assoc-acdm,12.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,1887.0,40.0, United-States, >50K,0
40.0, Self-emp-not-inc, Assoc-acdm,12.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K,1
18.0, ?, 11th,7.0, Never-married, ?, Own-child, White, Male,0.0,0.0,15.0, United-States, <=50K,0
32.0, Private, HS-grad,9.0, Divorced, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,1
55.0, Self-emp-inc, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K,0
29.0, Private, Some-college,, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K,0
67.0, Private, 11th,7.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,1
43.0, Private, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K,1
27.0, Private, HS-grad,9.0, Never-married, Handlers-cleaners, Other-relative, Asian-Pac-Islander, Male,0.0,0.0,40.0, United-States, <=50K,1
33.0, Self-emp-not-inc, 11th,7.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,70.0, United-States, <=50K,1
18.0, Private, 11th,7.0, Never-married, Other-service, Own-child, Black, Male,0.0,0.0,8.0, United-States, <=50K,0
49.0, Private, 7th-8th,4.0, Never-married, Prof-specialty, Other-relative, Black, Male,0.0,0.0,45.0, United-States, <=50K,0
66.0, Local-gov, Bachelors,13.0, Widowed, Prof-specialty, Not-in-family, Black, Female,0.0,2206.0,25.0, United-States, <=50K,1
53.0, Federal-gov, Some-college,10.0, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0.0,1887.0,40.0, Philippines, >50K,0
57.0, Private, 1st-4th,2.0, Divorced, Craft-repair, Unmarried, White, Male,0.0,0.0,40.0, Portugal, <=50K,0
40.0, Private, Bachelors,13.0, Married-civ-spouse, Exec-managerial,, White, Male,15024.0,0.0,50.0, United-States, >50K,1
38.0, Private, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,20.0, United-States, <=50K,0
38.0, Private, Assoc-acdm,12.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,1
45.0, Private, Assoc-acdm,12.0, Divorced, Tech-support, Unmarried, White, Female,0.0,0.0,40.0, ?, <=50K,0
38.0, Private, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K,1
27.0, Private, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,1
30.0, Private, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,35.0, United-States, <=50K,0
36.0, Self-emp-not-inc, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,70.0, United-States, <=50K,0
20.0, Private, Some-college,10.0, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,10.0, United-States, <=50K,0
39.0, Private, 10th,6.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,2051.0,40.0, United-States, <=50K,1
42.0, ?, 11th,7.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,15.0, United-States, <=50K,0
34.0, Federal-gov, Masters,14.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,0
28.0, Private, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,0
18.0, ?, 11th,7.0, Never-married, ?, Own-child, White, Male,0.0,0.0,16.0, United-States, <=50K,1
55.0, Private, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,36.0, United-States, <=50K,0
28.0, Local-gov, Assoc-acdm,12.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,1980.0,40.0, United-States, <=50K,1
23.0, Private, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, Columbia, <=50K,0
42.0, Self-emp-not-inc, 10th,6.0, Widowed, Transport-moving, Unmarried, White, Male,0.0,0.0,35.0, United-States, <=50K,1
38.0, Private, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,1
39.0, Self-emp-inc, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K,1
31.0, Private, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,0
47.0, Self-emp-not-inc, HS-grad,9.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,75.0, Italy, <=50K,0
36.0, Private, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1902.0,50.0, United-States, >50K,0
20.0, Private, Assoc-voc,11.0, Never-married, Tech-support, Own-child, White, Female,0.0,0.0,25.0, United-States, <=50K,1
45.0, State-gov, Bachelors,13.0, Separated, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,0
25.0, Local-gov, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,35.0, United-States, <=50K,1
19.0, ?, Some-college,10.0, Never-married, ?, Other-relative, White, Female,0.0,0.0,30.0, United-States, <=50K,1
35.0, Private, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,1974.0,40.0, United-States, <=50K,0
24.0, ?, HS-grad,9.0, Never-married, ?, Not-in-family, White, Female,0.0,0.0,32.0, United-States, <=50K,0
42.0, Local-gov, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,35.0, United-States, >50K,0
17.0, Private, 10th,6.0, Never-married, Sales, Own-child, Black, Female,0.0,0.0,24.0, United-States, <=50K,1
, Private, HS-grad,9.0, Married-civ-spouse, Sales, Husband, Other, Male,0.0,0.0,35.0, United-States, <=50K,1
29.0, Private, HS-grad,9.0, Married-spouse-absent, Other-service, Not-in-family, White, Female,0.0,0.0,20.0, France, <=50K,0
49.0, Private, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,1
43.0, Private, Some-college,10.0, Divorced, Craft-repair, Unmarried, White, Male,0.0,0.0,42.0, United-States, <=50K,0
58.0, Local-gov, 1st-4th,2.0, Widowed, Handlers-cleaners, Unmarried, Black, Male,0.0,0.0,40.0, United-States, <=50K,1
35.0, Private, Some-college,, Divorced, Other-service, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K,0
20.0, Private, Some-college,10.0, Never-married, Adm-clerical, Own-child, Black, Female,0.0,0.0,15.0, United-States, <=50K,1
39.0, Local-gov, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,0
69.0, Local-gov, HS-grad,9.0, Widowed, Adm-clerical, Not-in-family, Black, Female,0.0,0.0,20.0, United-States, <=50K,0
29.0, Private, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,1887.0,55.0, United-States, >50K,0
51.0, Private, 1st-4th,2.0, Widowed, Other-service, Unmarried, White, Female,0.0,0.0,35.0, Portugal, <=50K,0
27.0, Private, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,99.0, United-States, <=50K,1
29.0, Self-emp-not-inc, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,0
45.0, State-gov, HS-grad,9.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,48.0, United-States, <=50K,1
21.0, Private, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,35.0, United-States, <=50K,0
28.0, Private, Some-college,10.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,70.0, United-States, <=50K,1
20.0, Private, Some-college,10.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,60.0, United-States, <=50K,1
23.0, Private, Some-college,10.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,1
34.0, Private, HS-grad,9.0, Separated, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,40.0, United-States, <=50K,1
29.0, Private, Some-college,10.0, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,1
, Private, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,55.0, United-States, <=50K,0
28.0, State-gov, Bachelors,13.0, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Male,0.0,0.0,20.0, United-States, <=50K,1
40.0, Private, Assoc-voc,11.0,, Prof-specialty, Not-in-family, White, Male,0.0,0.0,42.0, United-States, <=50K,0
48.0, State-gov, Some-college,10.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,1902.0,40.0, United-States, >50K,1
38.0, Private, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,60.0, United-States, >50K,1
46.0, State-gov, Assoc-voc,11.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,38.0, United-States, <=50K,0
27.0, Private, Bachelors,13.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,0
34.0, Private, Bachelors,13.0, Never-married, Tech-support, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,0
23.0, Private, Some-college,10.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,25.0, United-States, <=50K,1
21.0, Private, Preschool,1.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,, Mexico, <=50K,0
67.0, Self-emp-not-inc, 7th-8th,4.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,1
52.0, Private, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,1876.0,50.0, United-States, <=50K,0
55.0, Self-emp-not-inc, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,20.0, United-States, <=50K,0
62.0, Local-gov, HS-grad,9.0, Divorced, Transport-moving, Other-relative, White, Male,0.0,0.0,40.0, United-States, <=50K,1
54.0, ?, HS-grad,9.0, Divorced, ?, Other-relative, White, Male,0.0,0.0,45.0, United-States, <=50K,0
18.0, ?, Some-college,, Never-married, ?, Own-child, White, Male,0.0,0.0,30.0, United-States, <=50K,0
40.0, Private, Assoc-acdm,12.0, Divorced, Adm-clerical, Unmarried, Black, Female,0.0,0.0,32.0, United-States, <=50K,0
46.0, Private, 7th-8th,4.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,0
52.0, Private, 1st-4th,2.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, Mexico, <=50K,1
22.0, Private, Some-college,10.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,20.0, United-States, <=50K,0
27.0, Private, HS-grad,9.0, Never-married, Other-service, Not-in-family, Black, Female,0.0,0.0,40.0, Jamaica, <=50K,0
29.0, Private, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K,0
34.0, Self-emp-not-inc, 7th-8th,4.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,0
49.0, Self-emp-not-inc, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K,1
43.0, Private, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K,0
31.0, Private, Assoc-voc,11.0, Separated, Tech-support, Unmarried, Black, Female,0.0,0.0,32.0, United-States, <=50K,1
48.0, State-gov, Masters,14.0, Divorced, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, >50K,1
50.0, State-gov, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, Puerto-Rico, <=50K,0
49.0, State-gov, Masters,14.0, Married-civ-spouse, Sales, Husband, White, Male,99999.0,0.0,80.0, United-States, >50K,0
36.0, ?, HS-grad,9.0, Married-civ-spouse, ?, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K,1
24.0, Private, Some-college,10.0, Never-married, Sales, Other-relative, Black, Female,0.0,0.0,40.0, United-States, <=50K,1
38.0, Private, Some-college,10.0, Widowed, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K,1
51.0, Private, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,0
48.0, Private, Bachelors,13.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,1
37.0, Private, HS-grad,9.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K,1
47.0, Private, Bachelors,13.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,65.0, United-States, <=50K,0
19.0, ?, 11th,7.0, Never-married, ?, Own-child, White, Female,0.0,0.0,30.0, United-States, <=50K,0
21.0, Private, HS-grad,9.0, Never-married, Exec-managerial, Other-relative, White, Female,0.0,0.0,, United-States, <=50K,1
31.0, Private, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0.0,0.0,60.0, India, <=50K,1
34.0, Private, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,0
50.0, Private, 1st-4th,2.0, Married-spouse-absent, Craft-repair, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K,1
33.0, Private, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K,1
30.0, Self-emp-not-inc, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,60.0, United-States, <=50K,0
71.0, Self-emp-not-inc, 7th-8th,4.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,10.0, United-States, <=50K,1
38.0, Private, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K,1
32.0, Private, Assoc-voc,11.0, Never-married, Tech-support, Not-in-family, White, Female,0.0,0.0,64.0, United-States, <=50K,0
34.0, Self-emp-inc, Assoc-voc,11.0, Divorced,, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K,1
30.0, Private, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,24.0, United-States, <=50K,0
45.0, Private, Assoc-acdm,12.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,55.0, United-States, <=50K,0
